ticker,Industry_group_code,Industry_group_name
LBAI,4010,Banks
TCFC,4010,Banks
MANH,4510,Software & Services
CRAI,2020,Commercial & Professional Services
AMKR,4530,Semiconductors & Semiconductor Equipment
VTR,6010,Real Estate
SMMF,4010,Banks
IOSP,1510,Materials
AXTI,4530,Semiconductors & Semiconductor Equipment
CATC,4010,Banks
HCKT,4510,Software & Services
HZO,2550,Retailing
MSTR,4510,Software & Services
EGBN,4010,Banks
ORRF,4010,Banks
CTSH,4510,Software & Services
RH,2550,Retailing
DOX,4510,Software & Services
FNLC,4010,Banks
CSGP,2020,Commercial & Professional Services
BOCH,4010,Banks
RSG,2020,Commercial & Professional Services
FMAO,4010,Banks
RBCAA,4010,Banks
SMED,3510,Health Care Equipment & Services
CCI,6010,Real Estate
EBAY,2550,Retailing
GS,4020,Diversified Financials
MFNC,4010,Banks
SWBI,2520,Consumer Durables & Apparel
FNHC,4030,Insurance
PB,4010,Banks
SNBR,2550,Retailing
BCOR,4020,Diversified Financials
GCBC,4010,Banks
FCAP,4010,Banks
GDEN,2530,Consumer Services
EFSC,4010,Banks
STL,4010,Banks
HT,6010,Real Estate
NVDA,4530,Semiconductors & Semiconductor Equipment
AXL,2510,Automobiles & Components
AUD,5020,Media & Entertainment
EWBC,4010,Banks
APTV,2510,Automobiles & Components
EPAY,4510,Software & Services
GBL,4020,Diversified Financials
KFY,2020,Commercial & Professional Services
EBTC,4010,Banks
MKSI,4530,Semiconductors & Semiconductor Equipment
BKNG,2530,Consumer Services
TREX,2010,Capital Goods
CFFN,4010,Banks
EXTR,4520,Technology Hardware & Equipment
HSII,2020,Commercial & Professional Services
CNX,1010,Energy
TOWN,4010,Banks
WCC,2010,Capital Goods
USCR,1510,Materials
FFIV,4520,Technology Hardware & Equipment
SKX,2520,Consumer Durables & Apparel
SBAC,6010,Real Estate
UTHR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STMP,2550,Retailing
FISI,4010,Banks
JNPR,4520,Technology Hardware & Equipment
ECPG,4020,Diversified Financials
JCOM,4510,Software & Services
VHC,4510,Software & Services
HOFT,2520,Consumer Durables & Apparel
BMRN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LII,2010,Capital Goods
PRFT,4510,Software & Services
FLWS,2550,Retailing
NTCT,4520,Technology Hardware & Equipment
EGAN,4510,Software & Services
DHC,6010,Real Estate
BLK,4020,Diversified Financials
CIR,2010,Capital Goods
WWE,5020,Media & Entertainment
SFST,4010,Banks
AKAM,4510,Software & Services
GAIA,5020,Media & Entertainment
PLUG,2010,Capital Goods
NEO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KTOS,2010,Capital Goods
CHTR,5020,Media & Entertainment
EXPE,2530,Consumer Services
IMMR,4520,Technology Hardware & Equipment
ONTO,4530,Semiconductors & Semiconductor Equipment
A,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TDY,2010,Capital Goods
BGCP,4020,Diversified Financials
PKG,1510,Materials
ZYXI,3510,Health Care Equipment & Services
AGEN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SLAB,4530,Semiconductors & Semiconductor Equipment
EW,3510,Health Care Equipment & Services
EPC,3030,Household & Personal Products
RIGL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LMNX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CCMP,4530,Semiconductors & Semiconductor Equipment
HSTM,3510,Health Care Equipment & Services
MET,4030,Insurance
LXRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LPSN,4510,Software & Services
SGMO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EXEL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ON,4530,Semiconductors & Semiconductor Equipment
CEVA,4530,Semiconductors & Semiconductor Equipment
RBBN,4520,Technology Hardware & Equipment
NRG,5510,Utilities
INSM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PACW,4010,Banks
VC,2510,Automobiles & Components
ISRG,3510,Health Care Equipment & Services
CRL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MRVL,4530,Semiconductors & Semiconductor Equipment
BHLB,4010,Banks
ENTG,4530,Semiconductors & Semiconductor Equipment
ACLS,4530,Semiconductors & Semiconductor Equipment
MAXR,2010,Capital Goods
SAVA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EVC,5020,Media & Entertainment
ARNA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ILMN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BRKR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SRGA,3510,Health Care Equipment & Services
EQIX,6010,Real Estate
PNFP,4010,Banks
MCO,4020,Diversified Financials
TTMI,4520,Technology Hardware & Equipment
AWH,3510,Health Care Equipment & Services
DRRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ITGR,3510,Health Care Equipment & Services
TPR,2520,Consumer Durables & Apparel
SLCT,4010,Banks
TNET,2020,Commercial & Professional Services
INSG,4520,Technology Hardware & Equipment
EXAS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RGP,2020,Commercial & Professional Services
ALGN,3510,Health Care Equipment & Services
GRMN,2520,Consumer Durables & Apparel
SGEN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DVAX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ACAD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GPN,4510,Software & Services
OIS,1010,Energy
BTU,1010,Energy
MPX,2520,Consumer Durables & Apparel
SYNA,4530,Semiconductors & Semiconductor Equipment
MDLZ,3020,"Food, Beverage & Tobacco"
OMCL,3510,Health Care Equipment & Services
SHBI,4010,Banks
PRU,4030,Insurance
ACN,4510,Software & Services
AXON,2010,Capital Goods
ADS,4510,Software & Services
WLTW,4030,Insurance
MVBF,4010,Banks
CCRN,3510,Health Care Equipment & Services
BG,3020,"Food, Beverage & Tobacco"
NTUS,3510,Health Care Equipment & Services
PDFS,4530,Semiconductors & Semiconductor Equipment
AMN,3510,Health Care Equipment & Services
ZBH,3510,Health Care Equipment & Services
ABG,2550,Retailing
XPO,2030,Transportation
ANTM,3510,Health Care Equipment & Services
GME,2550,Retailing
WW,2530,Consumer Services
CNC,3510,Health Care Equipment & Services
PFG,4030,Insurance
AAP,2550,Retailing
AYI,2010,Capital Goods
PDM,6010,Real Estate
MANT,2020,Commercial & Professional Services
WNEB,4010,Banks
CORT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CUTR,3510,Health Care Equipment & Services
CCOI,5010,Telecommunication Services
VRNT,4510,Software & Services
JBLU,2030,Transportation
BCBP,4010,Banks
NFLX,5020,Media & Entertainment
CVGW,3020,"Food, Beverage & Tobacco"
CPSI,3510,Health Care Equipment & Services
OSTK,2550,Retailing
ACM,2010,Capital Goods
BDSI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GLDD,2010,Capital Goods
TDG,2010,Capital Goods
FORM,4530,Semiconductors & Semiconductor Equipment
SAFT,4030,Insurance
RRGB,2530,Consumer Services
NPO,2010,Capital Goods
CME,4020,Diversified Financials
WHG,4020,Diversified Financials
NXST,5020,Media & Entertainment
WYNN,2530,Consumer Services
NDAQ,4020,Diversified Financials
BANC,4010,Banks
CIT,4010,Banks
DKS,2550,Retailing
GALT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CRI,2520,Consumer Durables & Apparel
PFS,4010,Banks
TCBI,4010,Banks
PRAA,4020,Diversified Financials
SAIA,2030,Transportation
XEC,1010,Energy
OTRK,3510,Health Care Equipment & Services
BFC,4010,Banks
PKBK,4010,Banks
HALO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FBMS,4010,Banks
MOH,3510,Health Care Equipment & Services
AXS,4030,Insurance
BCLI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NTGR,4520,Technology Hardware & Equipment
GOOD,6010,Real Estate
MODV,3510,Health Care Equipment & Services
ATSG,2030,Transportation
WLL,1010,Energy
LKQ,2550,Retailing
NNI,4020,Diversified Financials
XPER,4510,Software & Services
SNX,4520,Technology Hardware & Equipment
MRLN,4020,Diversified Financials
AEL,4030,Insurance
ADES,1510,Materials
CONN,2550,Retailing
TPX,2520,Consumer Durables & Apparel
HTH,4010,Banks
AIZ,4030,Insurance
CMP,1510,Materials
KRO,1510,Materials
VST,5510,Utilities
PCB,4010,Banks
SRC,6010,Real Estate
CRM,4510,Software & Services
MEIP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AGO,4030,Insurance
NYMT,4020,Diversified Financials
GNW,4030,Insurance
CYTK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TBBK,4010,Banks
SP,2020,Commercial & Professional Services
MKTX,4020,Diversified Financials
BGS,3020,"Food, Beverage & Tobacco"
ABR,4020,Diversified Financials
DPZ,2530,Consumer Services
MA,4510,Software & Services
GOOGL,5020,Media & Entertainment
MNKD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WTI,1010,Energy
MORN,4020,Diversified Financials
STXS,3510,Health Care Equipment & Services
TXRH,2530,Consumer Services
BWFG,4010,Banks
EXR,6010,Real Estate
BECN,2010,Capital Goods
SFL,1010,Energy
INVA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HY,2010,Capital Goods
WLK,1510,Materials
DRH,6010,Real Estate
MRTX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SBNY,4010,Banks
VVI,2020,Commercial & Professional Services
MPWR,4530,Semiconductors & Semiconductor Equipment
ENS,2010,Capital Goods
ORA,5510,Utilities
CUBE,6010,Real Estate
DLR,6010,Real Estate
BCML,4010,Banks
ACC,6010,Real Estate
MIC,2030,Transportation
LVS,2530,Consumer Services
KRNY,4010,Banks
PBIP,4010,Banks
BFIN,4010,Banks
HURN,2020,Commercial & Professional Services
CNSL,5010,Telecommunication Services
MOS,1510,Materials
CYRX,3510,Health Care Equipment & Services
MPW,6010,Real Estate
CE,1510,Materials
NP,1510,Materials
INBK,4010,Banks
PBH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ULH,2030,Transportation
DLB,4510,Software & Services
WEX,4510,Software & Services
XPEL,2510,Automobiles & Components
HUN,1510,Materials
LHCG,3510,Health Care Equipment & Services
EXLS,4510,Software & Services
LAZ,4020,Diversified Financials
AX,4010,Banks
CORE,2550,Retailing
DXCM,3510,Health Care Equipment & Services
MNOV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INFO,2020,Commercial & Professional Services
RLGT,2030,Transportation
ZUMZ,2550,Retailing
BLDR,2010,Capital Goods
CTRN,2550,Retailing
KOP,1510,Materials
ICE,4020,Diversified Financials
EVRI,2530,Consumer Services
EGLE,2030,Transportation
CPS,2510,Automobiles & Components
GTT,4510,Software & Services
FSP,6010,Real Estate
ATRC,3510,Health Care Equipment & Services
RUTH,2530,Consumer Services
WAL,4010,Banks
JRVR,4030,Insurance
GNK,2030,Transportation
CF,1510,Materials
CXP,6010,Real Estate
CTSO,3510,Health Care Equipment & Services
THS,3020,"Food, Beverage & Tobacco"
CMPR,2020,Commercial & Professional Services
OFLX,2010,Capital Goods
RPAI,6010,Real Estate
DISCA,5020,Media & Entertainment
TROX,1510,Materials
ISBC,4010,Banks
WSBF,4010,Banks
OPBK,4010,Banks
IRBT,2520,Consumer Durables & Apparel
SPR,2010,Capital Goods
ACCO,2020,Commercial & Professional Services
ROLL,2010,Capital Goods
AMSF,4030,Insurance
HOMB,4010,Banks
BKD,3510,Health Care Equipment & Services
AMP,4020,Diversified Financials
MNSB,4010,Banks
CROX,2520,Consumer Durables & Apparel
SPWR,4530,Semiconductors & Semiconductor Equipment
UAA,2520,Consumer Durables & Apparel
LDOS,2020,Commercial & Professional Services
CORR,6010,Real Estate
ZIOP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DHT,1010,Energy
FNF,4030,Insurance
FBIZ,4010,Banks
CPA,2030,Transportation
LYV,5020,Media & Entertainment
UEC,1010,Energy
HEES,2010,Capital Goods
CMG,2530,Consumer Services
FIS,4510,Software & Services
LQDT,2550,Retailing
KRA,1510,Materials
VNDA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AVXL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MWA,2010,Capital Goods
ATEC,3510,Health Care Equipment & Services
VG,4510,Software & Services
DK,1010,Energy
LUNA,4520,Technology Hardware & Equipment
SNCR,4510,Software & Services
HBMD,4010,Banks
PFPT,4510,Software & Services
GOGO,5010,Telecommunication Services
CUBI,4010,Banks
HTBI,4010,Banks
RDUS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
POST,3020,"Food, Beverage & Tobacco"
SPLK,4510,Software & Services
FB,5020,Media & Entertainment
ESRT,6010,Real Estate
FANG,1010,Energy
CSTE,2010,Capital Goods
PSX,1010,Energy
ASPU,2530,Consumer Services
PBYI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GMED,3510,Health Care Equipment & Services
NOW,4510,Software & Services
BLMN,2530,Consumer Services
PANW,4510,Software & Services
FIVE,2550,Retailing
RLGY,6010,Real Estate
PGTI,2010,Capital Goods
CVLT,4510,Software & Services
PTCT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
QRTEA,2550,Retailing
SEM,3510,Health Care Equipment & Services
KBR,2020,Commercial & Professional Services
EHTH,4030,Insurance
LMAT,3510,Health Care Equipment & Services
INFU,3510,Health Care Equipment & Services
ESXB,4010,Banks
ICFI,2020,Commercial & Professional Services
GTS,3510,Health Care Equipment & Services
TNL,2530,Consumer Services
EVR,4020,Diversified Financials
ORBC,5010,Telecommunication Services
ALGT,2030,Transportation
FOLD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WU,4510,Software & Services
CELH,3020,"Food, Beverage & Tobacco"
DEI,6010,Real Estate
HBI,2520,Consumer Durables & Apparel
FSLR,4530,Semiconductors & Semiconductor Equipment
GORO,1510,Materials
FRST,4010,Banks
WLDN,2020,Commercial & Professional Services
PRIM,2010,Capital Goods
AWI,2010,Capital Goods
SBH,2550,Retailing
IPGP,4520,Technology Hardware & Equipment
CPRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ATHX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EBS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CTT,6010,Real Estate
AIMC,2010,Capital Goods
TAST,2530,Consumer Services
III,4510,Software & Services
CLNE,1010,Energy
AVAV,2010,Capital Goods
NCMI,5020,Media & Entertainment
SMCI,4520,Technology Hardware & Equipment
EIG,4030,Insurance
PRTS,2550,Retailing
ESGR,4030,Insurance
ARAY,3510,Health Care Equipment & Services
IBKR,4020,Diversified Financials
ESSA,4010,Banks
UFS,1510,Materials
TFSL,4010,Banks
CARE,4010,Banks
BR,4510,Software & Services
GLRE,4030,Insurance
FRBA,4010,Banks
CNK,5020,Media & Entertainment
CAI,2010,Capital Goods
TTGT,5020,Media & Entertainment
PODD,3510,Health Care Equipment & Services
INFN,4520,Technology Hardware & Equipment
JAZZ,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LLNW,4510,Software & Services
CDXC,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DFS,4020,Diversified Financials
AMC,5020,Media & Entertainment
TIPT,4030,Insurance
PRO,4510,Software & Services
SCOR,5020,Media & Entertainment
MASI,3510,Health Care Equipment & Services
DHX,5020,Media & Entertainment
ALSN,2010,Capital Goods
G,4510,Software & Services
LULU,2520,Consumer Durables & Apparel
RILY,4020,Diversified Financials
VMW,4510,Software & Services
TDC,4510,Software & Services
MSCI,4020,Diversified Financials
LPLA,4020,Diversified Financials
ROIC,6010,Real Estate
TGH,2010,Capital Goods
CVI,1010,Energy
PZN,4020,Diversified Financials
ULTA,2550,Retailing
APEI,2530,Consumer Services
ENSG,3510,Health Care Equipment & Services
LL,2550,Retailing
SCU,4020,Diversified Financials
UIHC,4030,Insurance
NFBK,4010,Banks
CIM,4020,Diversified Financials
TITN,2010,Capital Goods
LRN,2530,Consumer Services
ACBI,4010,Banks
FOR,6010,Real Estate
SATS,4520,Technology Hardware & Equipment
EBSB,4010,Banks
CSII,3510,Health Care Equipment & Services
AWK,5510,Utilities
V,4510,Software & Services
CFX,2010,Capital Goods
FN,4520,Technology Hardware & Equipment
HCCI,2020,Commercial & Professional Services
PM,3020,"Food, Beverage & Tobacco"
HI,2010,Capital Goods
CCXI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZGNX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SWI,4510,Software & Services
ERII,2010,Capital Goods
KKR,4020,Diversified Financials
VRS,1510,Materials
NX,2010,Capital Goods
CDNA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FLDM,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CDXS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IPI,1510,Materials
AGNC,4020,Diversified Financials
ECHO,2030,Transportation
HCI,4030,Insurance
MRC,2010,Capital Goods
IOVA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LOPE,2530,Consumer Services
SB,2030,Transportation
HBCP,4010,Banks
IVR,4020,Diversified Financials
MG,2020,Commercial & Professional Services
BKI,4510,Software & Services
ATVI,5020,Media & Entertainment
TREE,4020,Diversified Financials
JBT,2010,Capital Goods
RXN,2010,Capital Goods
BERY,1510,Materials
MYRG,2010,Capital Goods
VRSK,2020,Commercial & Professional Services
IBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AVGO,4530,Semiconductors & Semiconductor Equipment
MDRX,3510,Health Care Equipment & Services
GPRE,1010,Energy
DMRC,4510,Software & Services
FSBW,4010,Banks
CLW,1510,Materials
SLCA,1010,Energy
OPI,6010,Real Estate
RC,4020,Diversified Financials
WMC,4020,Diversified Financials
TBNK,4010,Banks
ADUS,3510,Health Care Equipment & Services
ASPS,6010,Real Estate
TXMD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PMT,4020,Diversified Financials
H,2530,Consumer Services
FTNT,4510,Software & Services
STWD,4020,Diversified Financials
KAR,2020,Commercial & Professional Services
OMER,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SRNE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ARI,4020,Diversified Financials
RCM,3510,Health Care Equipment & Services
IRDM,5010,Telecommunication Services
GNRC,2010,Capital Goods
TWO,4020,Diversified Financials
COWN,4020,Diversified Financials
FLNT,5020,Media & Entertainment
ARR,4020,Diversified Financials
PEB,6010,Real Estate
TRNO,6010,Real Estate
EFC,4020,Diversified Financials
CALX,4520,Technology Hardware & Equipment
ST,2010,Capital Goods
CRMD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SPSC,4510,Software & Services
MSGN,5020,Media & Entertainment
FIBK,4010,Banks
APO,4020,Diversified Financials
IRWD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PLOW,2010,Capital Goods
QNST,5020,Media & Entertainment
EXPR,2550,Retailing
STNG,1010,Energy
GDOT,4020,Diversified Financials
CBOE,4020,Diversified Financials
MXL,4530,Semiconductors & Semiconductor Equipment
ENV,4510,Software & Services
AOSL,4530,Semiconductors & Semiconductor Equipment
CLDT,6010,Real Estate
FLT,4510,Software & Services
NPTN,4530,Semiconductors & Semiconductor Equipment
AMRS,1510,Materials
QUAD,2020,Commercial & Professional Services
FAF,4030,Insurance
WKHS,2510,Automobiles & Components
TSLA,2510,Automobiles & Components
HPP,6010,Real Estate
AMRC,2010,Capital Goods
VPG,4520,Technology Hardware & Equipment
COR,6010,Real Estate
VRA,2520,Consumer Durables & Apparel
BWXT,2010,Capital Goods
ASMB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STAG,6010,Real Estate
APTS,6010,Real Estate
HZNP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WD,4010,Banks
CLAR,2520,Consumer Durables & Apparel
EVTC,4510,Software & Services
INN,6010,Real Estate
PACB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WSR,6010,Real Estate
TRGP,1010,Energy
AAT,6010,Real Estate
SBRA,6010,Real Estate
SAVE,2030,Transportation
CSOD,4510,Software & Services
CMRE,2030,Transportation
HHC,6010,Real Estate
BKU,4010,Banks
PCRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BAH,2020,Commercial & Professional Services
ACRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
REVG,2010,Capital Goods
SUPN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
GWRS,5510,Utilities
KOS,1010,Energy
AL,2010,Capital Goods
WIFI,5010,Telecommunication Services
HII,2010,Capital Goods
THR,2010,Capital Goods
RLJ,6010,Real Estate
SEAS,2530,Consumer Services
SXC,1510,Materials
VER,6010,Real Estate
ARMK,2530,Consumer Services
CHEF,3010,Food & Staples Retailing
MPC,1010,Energy
Z,5020,Media & Entertainment
LIVX,5020,Media & Entertainment
ORC,4020,Diversified Financials
HMST,4010,Banks
MSBI,4010,Banks
RM,4020,Diversified Financials
GRPN,2550,Retailing
